cluster_label,state,label,count_1,avg_forward_return_1,win_rate_1,avg_win_1,avg_loss_1,ci_low_1,ci_high_1,ev_after_cost_1,count_5,avg_forward_return_5,win_rate_5,avg_win_5,avg_loss_5,ci_low_5,ci_high_5,ev_after_cost_5,count_10,avg_forward_return_10,win_rate_10,avg_win_10,avg_loss_10,ci_low_10,ci_high_10,ev_after_cost_10,count_20,avg_forward_return_20,win_rate_20,avg_win_20,avg_loss_20,ci_low_20,ci_high_20,ev_after_cost_20
low_vol_defensive,8,BREAKOUT_RETEST,354,0.0004945137746887504,0.5480225988700564,0.006407809167247701,-0.006717340265448028,-0.0006580980553806804,0.0016471256047581812,-5.48622531124966e-06,351,0.0017773037557512852,0.5698005698005698,0.013382119652840913,-0.013683935415329878,-0.00020210416053715002,0.00375671167203972,0.0012773037557512852,349,0.0024223486799315073,0.5816618911174785,0.01804145347230002,-0.01929462579164937,-0.0002507046841969426,0.005095402044059958,0.0019223486799315073,345,0.004999151410243029,0.5681159420289855,0.027717571913656206,-0.024885482272099135,0.0012697646519096713,0.008728538168576386,0.004499151410243029
low_vol_defensive,9,FAILED_BREAKOUT,476,0.0007346054824446958,0.5609243697478992,0.007959571891617176,-0.008536218679894762,-0.0003337629822961471,0.0018029739471855386,0.00023460548244469577,476,0.004288596296343241,0.5987394957983193,0.017151066372432824,-0.014904094654889904,0.0022637200397808053,0.006313472552905677,0.003788596296343241,476,0.005290017412745358,0.5714285714285714,0.022593219746963905,-0.017868509767031488,0.0027913127464595892,0.007788722079031127,0.004790017412745358,475,0.011754748557878884,0.5915789473684211,0.03542086926057574,-0.022524529367161403,0.008041904596134995,0.015467592519622774,0.011254748557878884
low_vol_defensive,10,CONTINUATION,125,-0.0009927416759175252,0.528,0.0071818701184896095,-0.010312002367413878,-0.0032911394644464078,0.0013056561126113574,-0.0014927416759175252,125,-0.0028967662026346684,0.512,0.018958400100598564,-0.02582677675028921,-0.008398749553960149,0.0026052171486908127,-0.0033967662026346684,125,0.003036198188390867,0.544,0.026725340633346032,-0.025674971241404856,-0.0031907227431806208,0.009263119119962355,0.002536198188390867,125,0.0025761491442101887,0.528,0.03314722312448009,-0.03162200140999004,-0.005057366142952274,0.010209664431372651,0.0020761491442101887
low_vol_defensive,11,CHOP_OR_NO_EDGE,378,0.00029002746364821525,0.5396825396825397,0.007891950751501668,-0.008672413711256157,-0.0008368613409493102,0.0014169162682457408,-0.00020997253635178476,378,0.0016272237860999739,0.5767195767195767,0.01784810363362112,-0.020732886082174776,-0.0007480350360451762,0.004002482608245124,0.0011272237860999739,378,0.0031574937845614305,0.5793650793650794,0.023338766668300467,-0.024639353772286675,0.0001790684230465931,0.0061359191460762675,0.0026574937845614305,378,0.007627762082477177,0.5978835978835979,0.03496520527300782,-0.03301869950344338,0.003505777179552149,0.011749746985402204,0.007127762082477177
medium_vol_cyclical,0,FAR_FROM_LEVEL,8353,0.0006603011801639239,0.5432778642403927,0.009656623204422128,-0.01033349348361434,0.000367270101969899,0.0009533322583579488,0.00016030118016392388,8349,0.003562922126975824,0.5871361839741286,0.021623777570972627,-0.022381250606042465,0.0029485829271806386,0.004177261326771009,0.003062922126975824,8344,0.007224068631458398,0.6157718120805369,0.030791751471703,-0.03069918194379972,0.006376622736621579,0.008071514526295218,0.0067240686314583974,8334,0.014572606819426272,0.6565874730021598,0.04387609652188148,-0.041657968727049466,0.013429256953289991,0.01571595668556255,0.014072606819426271
medium_vol_cyclical,1,APPROACHING_SUPPORT,136,0.0047617653857172865,0.5514705882352942,0.021167004211382755,-0.015665420389935927,0.000445555996474117,0.009077974774960456,0.004261765385717287,136,0.014668359800906453,0.6323529411764706,0.043331101032599496,-0.03463155511760557,0.006105896085671258,0.023230823516141648,0.014168359800906452,136,0.020241754559179908,0.6691176470588235,0.051645827248383985,-0.043264259101210574,0.010523118057483856,0.02996039106087596,0.019741754559179907,136,0.025755980980747318,0.6397058823529411,0.07177650589919177,-0.05595393060914384,0.012347271083864507,0.03916469087763013,0.025255980980747317
medium_vol_cyclical,2,TOUCHING_SUPPORT,149,0.004278627870801136,0.5369127516778524,0.023662290559768744,-0.01819518394249464,-0.0007763413504632997,0.009333597092065573,0.003778627870801136,149,0.010915429048473563,0.6510067114093959,0.038979196102690725,-0.04143429026420076,0.002100926172779464,0.01972993192416766,0.010415429048473562,149,0.017062187538333523,0.6308724832214765,0.05235034561025266,-0.04404938044726029,0.007228963111385036,0.026895411965282008,0.016562187538333523,149,0.041223070712007516,0.7315436241610739,0.07146556161868349,-0.04118771700868455,0.029546775303905825,0.052899366120109204,0.040723070712007516
medium_vol_cyclical,3,SUPPORT_RECLAIM,25,-0.006484200316542776,0.52,0.024977322901724837,-0.04056751713633269,-0.023227744023664235,0.010259343390578681,-0.006984200316542776,25,0.005678672675588716,0.72,0.030314198843520736,-0.05766982318480791,-0.016845021153441275,0.028202366504618707,0.005178672675588716,25,0.013255766387972932,0.6,0.054414307680741604,-0.048482045551180075,-0.012635543604439197,0.03914707638038506,0.012755766387972932,25,0.05417378599080275,0.8,0.08069564667764897,-0.051913656756582174,0.023415035607158935,0.08493253637444656,0.05367378599080275
medium_vol_cyclical,4,SUPPORT_BREAKDOWN,35,0.007764985786573228,0.5714285714285714,0.036355436521853066,-0.030355615193799892,-0.007285823769501903,0.022815795342648357,0.007264985786573228,35,0.029876584687278773,0.7428571428571429,0.05166873764119269,-0.03307852384625032,0.014071853493137637,0.04568131588141991,0.029376584687278773,35,0.02879192706831424,0.6285714285714286,0.07023286468585219,-0.04133889043828843,0.0043264599179239326,0.053257394218704554,0.02829192706831424,35,0.0781010146403569,0.8285714285714286,0.10254387307908061,-0.04003946781347426,0.0503735200710029,0.1058285092097109,0.0776010146403569
medium_vol_cyclical,5,APPROACHING_RESISTANCE,1309,0.0006951265638119492,0.5599694423223835,0.00618521360433106,-0.0064827207512429775,0.0002383201889747506,0.0011519329386491478,0.00019512656381194917,1309,0.0017359222878108494,0.5630252100840336,0.015328464268476649,-0.016029761795955392,0.0005943929704385026,0.002877451605183196,0.0012359222878108493,1308,0.004072095824703358,0.5986238532110092,0.022306886692623873,-0.02343627594905888,0.00244499753269746,0.005699194116709256,0.003572095824703358,1306,0.0060637606320813,0.6186830015313936,0.034610910270971455,-0.040579643954345664,0.003369380191683055,0.008758141072479545,0.0055637606320813
medium_vol_cyclical,6,COMPRESSION_BELOW_RESISTANCE,497,-0.00018267407471676814,0.5130784708249497,0.005857205147302573,-0.006858771981369653,-0.0009431855314887705,0.0005778373820552342,-0.0006826740747167681,497,0.0004921123242927107,0.5271629778672032,0.015121606170092701,-0.015885816202524834,-0.0013120874135625908,0.002296312062148012,-7.887675707289317e-06,497,0.0023601553092586947,0.5714285714285714,0.02137664391311479,-0.0229951628292161,-0.00026866396423760137,0.00498897458275499,0.0018601553092586947,497,0.005107181659684173,0.6237424547283702,0.03242710858819535,-0.04083768683411698,0.00046160571303349024,0.009752757606334856,0.004607181659684174
medium_vol_cyclical,7,RESISTANCE_BREAKOUT,199,0.00035214580307364805,0.5175879396984925,0.00597249186987831,-0.005989996129514395,-0.0009280562629032925,0.0016323478690505886,-0.00014785419692635196,199,0.0029972459626629545,0.5678391959798995,0.0131623494008333,-0.010605875425288512,0.0007349704330033681,0.005259521492322541,0.0024972459626629545,198,0.004721731131042339,0.6313131313131313,0.019303379683908124,-0.020528051340862944,0.0011331020217622383,0.00831036024032244,0.00422173113104234,197,0.009312243717689184,0.649746192893401,0.030382535698448388,-0.03021253760318566,0.003618419804523136,0.01500606763085523,0.008812243717689183
medium_vol_cyclical,8,BREAKOUT_RETEST,590,0.00032622838801408974,0.5203389830508475,0.005660333567979596,-0.00561908238705972,-0.0002833319988925536,0.0009357887749207331,-0.00017377161198591027,585,0.0012882714741780823,0.5931623931623932,0.01250718261402897,-0.015525340063523267,-0.00020648082801910618,0.002783023776375271,0.0007882714741780823,582,0.002904092626611212,0.6151202749140894,0.01819100913480341,-0.021819906613447494,0.0008081983655852747,0.004999986887637149,0.002404092626611212,573,0.007008150665450543,0.6020942408376964,0.030247146237082634,-0.02853153386884599,0.003985514403176037,0.01003078692772505,0.006508150665450543
medium_vol_cyclical,9,FAILED_BREAKOUT,567,0.0006440547842289588,0.562610229276896,0.007060272547348813,-0.00789559782404373,-0.00018453924862558806,0.0014726488170835057,0.0001440547842289588,565,0.003183712345765964,0.6389380530973451,0.015176762170236552,-0.018308525711928487,0.001389789646473393,0.004977635045058535,0.002683712345765964,565,0.005224148573605493,0.6495575221238938,0.02275307411344883,-0.027404742413952365,0.0026162555132371043,0.007832041633973882,0.004724148573605492,560,0.007339516054957422,0.6357142857142857,0.031192596549672727,-0.034625917727264026,0.003825557401971949,0.010853474707942895,0.006839516054957423
medium_vol_cyclical,10,CONTINUATION,110,-0.0007302840553033773,0.5272727272727272,0.005484685304795492,-0.0076623652646444235,-0.002742734596645314,0.0012821664860385596,-0.0012302840553033772,109,-0.0005274974977053378,0.5321100917431193,0.014379967539047724,-0.01748108518656176,-0.005034450720241341,0.003979455724830665,-0.001027497497705338,104,0.0013179902448335835,0.6153846153846154,0.02078123869240717,-0.030587904893624777,-0.005231904177980069,0.007867884667647236,0.0008179902448335835,101,0.0027076571236606534,0.5742574257425742,0.032307372877825986,-0.037217540870329795,-0.005569538561653915,0.010984852808975222,0.0022076571236606534
medium_vol_cyclical,11,CHOP_OR_NO_EDGE,378,-0.0006548365629899861,0.5343915343915344,0.00955201593737882,-0.01273120140444875,-0.002174591099276768,0.0008649179732967957,-0.001154836562989986,378,-0.002040229434795092,0.5529100529100529,0.021534618746682894,-0.03195116390551073,-0.005266508354839699,0.0011860494852495144,-0.002540229434795092,378,-0.003115083433901394,0.5291005291005291,0.03074045668674972,-0.0411550161537341,-0.007410208865735858,0.0011800419979330697,-0.003615083433901394,378,-0.0008699433458132617,0.5079365079365079,0.050438809083954844,-0.054124810426144566,-0.007000346156219204,0.0052604594645926815,-0.0013699433458132617
