symbol,vol_state,state,label,count_1,avg_forward_return_1,win_rate_1,avg_win_1,avg_loss_1,ci_low_1,ci_high_1,ev_after_cost_1,count_5,avg_forward_return_5,win_rate_5,avg_win_5,avg_loss_5,ci_low_5,ci_high_5,ev_after_cost_5,count_10,avg_forward_return_10,win_rate_10,avg_win_10,avg_loss_10,ci_low_10,ci_high_10,ev_after_cost_10,count_20,avg_forward_return_20,win_rate_20,avg_win_20,avg_loss_20,ci_low_20,ci_high_20,ev_after_cost_20
GLD,2,6,COMPRESSION_BELOW_RESISTANCE,2,0.0012285699283509088,0.5,0.004023964946794356,-0.0015668250900925385,-0.004250404307798247,0.006707544164500065,0.0007285699283509088,2,-0.022839164589541883,0.0,,-0.022839164589541883,-0.0459023551372035,0.00022402595811973208,-0.023339164589541883,2,-0.018992872629468305,0.0,,-0.018992872629468305,-0.038202503547283315,0.00021675828834670854,-0.019492872629468305,2,-0.028431319509532482,0.0,,-0.028431319509532482,-0.05201381129999995,-0.004848827719065012,-0.028931319509532483
GLD,2,7,RESISTANCE_BREAKOUT,6,0.00298412646896871,0.5,0.008749093346997213,-0.0027808404090597927,-0.002536112956816328,0.008504365894753748,0.00248412646896871,6,-0.008354960290552604,0.16666666666666666,0.015837253992445843,-0.013193403147152293,-0.020233765000444805,0.003523844419339596,-0.008854960290552605,6,0.0003532526924905355,0.6666666666666666,0.014449162363119217,-0.027838566648766827,-0.020876653414835657,0.02158315879981673,-0.00014674730750946453,6,-0.013705721720825311,0.3333333333333333,0.007256009351207293,-0.024186587256841613,-0.03092902821556468,0.003517584773914057,-0.014205721720825312
GLD,2,8,BREAKOUT_RETEST,8,0.007514964725395881,0.625,0.01659561188752572,-0.007619447211487181,-0.003954452391265611,0.018984381842057373,0.007014964725395881,8,0.004707579739008039,0.625,0.018122624038546233,-0.01765082742688895,-0.009432988523374979,0.018848148001391056,0.004207579739008038,8,0.027452772850134616,0.75,0.044906140406456165,-0.024907329818830037,0.0010771184942954364,0.05382842720597379,0.026952772850134615,8,0.010629450870641502,0.625,0.031269523373016736,-0.02377066996665056,-0.012189415734323705,0.03344831747560671,0.010129450870641502
GLD,2,9,FAILED_BREAKOUT,16,0.0012295625294313842,0.625,0.007841417027967923,-0.009790194968129514,-0.004645215195722379,0.007104340254585147,0.0007295625294313842,16,0.004923851069878471,0.5625,0.018398257144967012,-0.012400385312378224,-0.005143886416164641,0.014991588555921583,0.0044238510698784705,16,0.022445631013475825,0.8125,0.02869331235322164,-0.004627654792089375,0.010625845127255971,0.03426541689969568,0.021945631013475825,16,0.030683882153494164,0.875,0.03548215984965351,-0.002904061719621265,0.015428163952597737,0.04593960035439059,0.030183882153494164
GLD,2,10,CONTINUATION,5,-0.0038195324960889733,0.4,0.006978266558238411,-0.011018065198973895,-0.014233294961882324,0.006594229969704377,-0.004319532496088973,5,0.015973740707886153,0.8,0.028261014747416935,-0.033175355450236976,-0.013280405832986817,0.04522788724875912,0.015473740707886152,5,0.030657525136459852,0.8,0.04484500417590004,-0.026092391021300898,-0.011772964831094485,0.07308801510401419,0.03015752513645985,5,0.021710587325478724,0.8,0.028817834177680635,-0.006718400083328913,-0.014579814905600855,0.0580009895565583,0.021210587325478723
GLD,2,11,CHOP_OR_NO_EDGE,26,-0.0013901233042263829,0.5,0.0068670689111567885,-0.009647315519609555,-0.005887892179138362,0.003107645570685596,-0.0018901233042263829,26,-0.003792102240085979,0.5,0.01574268234178059,-0.02332688682195255,-0.012791329134283033,0.005207124654111075,-0.00429210224008598,26,0.0022107577452711814,0.6153846153846154,0.015481937642785035,-0.019023130090750982,-0.005923003032496348,0.01034451852303871,0.0017107577452711814,26,-0.0025417615419017514,0.4230769230769231,0.029930170126366118,-0.026354511431964857,-0.015626857726246345,0.010543334642442843,-0.0030417615419017514
GLD,3,0,FAR_FROM_LEVEL,1131,-0.0001695004987131671,0.5083996463306808,0.006687817864684668,-0.007300543103505019,-0.0007210800756263594,0.00038207907820002524,-0.0006695004987131671,1127,0.00010228878833880113,0.5031055900621118,0.016541932005530537,-0.016572443618386373,-0.0011898847635024895,0.001394462340180092,-0.0003977112116611989,1122,0.0005471120800842376,0.5062388591800356,0.02356867562077705,-0.023139760867295012,-0.001276508113247967,0.0023707322734164422,4.7112080084237614e-05,1113,0.0015286900776479329,0.4806828391734052,0.03681645930880293,-0.03118782265821043,-0.0009936401580423926,0.004051020313338259,0.0010286900776479329
GLD,3,1,APPROACHING_SUPPORT,27,-0.002511444513830851,0.3333333333333333,0.005940449954584537,-0.006737391748038545,-0.005731191066421689,0.0007083020387599875,-0.003011444513830851,27,-0.005904374723757978,0.5185185185185185,0.016020718049437752,-0.02951601309489184,-0.01816676498219376,0.006358015534677804,-0.006404374723757978,27,0.003645655844206282,0.5185185185185185,0.03568458935353561,-0.030857811011994533,-0.011779437536348318,0.01907074922476088,0.003145655844206282,27,0.004989140239145391,0.37037037037037035,0.05394893766246276,-0.02381074059810012,-0.011642406346504885,0.021620686824795666,0.004489140239145392
GLD,3,2,TOUCHING_SUPPORT,18,0.004158497620577887,0.6666666666666666,0.012568889906073966,-0.01266228695041427,-0.004483793770475991,0.012800789011631765,0.0036584976205778874,18,0.006355999578143312,0.6666666666666666,0.021381377738675506,-0.02369475674292108,-0.00931669655151569,0.022028695707802314,0.005855999578143312,18,-0.003926436977577361,0.5,0.04179982121277851,-0.04965269516793323,-0.030447736265497523,0.0225948623103428,-0.004426436977577362,18,0.012701191313473728,0.5555555555555556,0.047462952460339845,-0.030751010120108918,-0.008950909131930194,0.03435329175887765,0.012201191313473728
GLD,3,3,SUPPORT_RECLAIM,3,0.006520597533639465,1.0,0.006520597533639465,,0.002022411468525322,0.011018783598753606,0.006020597533639465,3,0.002180332904815674,0.6666666666666666,0.0038257978301526885,-0.0011105969458583553,-0.002956232436595315,0.007316898246226663,0.0016803329048156739,3,0.004860158592671933,0.3333333333333333,0.022397038408144443,-0.003908281315064321,-0.012582303399083544,0.022302620584427408,0.0043601585926719335,3,0.015674681025754495,0.6666666666666666,0.03293308958510255,-0.018842136092941608,-0.032398526078392414,0.06374788812990141,0.015174681025754495
